unique_id,black,blk_num
NY_Queens_C75,No,0
NY_Queens_C76,No,0
NY_Queens_C77,No,0
NY_Queens_C78,No,0
NY_Queens_C79,No,0
NY_Queens_C8,No,0
NY_Queens_C80,No,0
NY_Queens_C81,No,0
NY_Queens_C82,No,0
NY_Queens_C83,1 Yes,1
NY_Queens_C84,No,0
NY_Queens_C85,No,0
NY_Queens_C86,No,0
NY_Queens_C87,No,0
NY_Queens_C88,No,0
NY_Queens_C89,No,0
NY_Queens_C9,No,0
NY_Queens_C90,No,0
NY_Queens_C91,5 Yes,5
NY_Queens_C92,No,0
NY_Queens_C93,No,0
NY_Queens_C94,No,0
NY_Queens_C95,No,0
NY_Queens_C96,No,0
NY_Queens_C97,No,0
NY_Queens_C98,No,0
NY_Queens_C99,No,0
NY_Queens_D1,No,0
NY_Queens_D10,yes 3%,3
NY_Queens_D11,No,0
NY_Queens_D12,No,0
NY_Queens_D13,17 Yes,17
NY_Queens_D14,10 Yes,10
NY_Queens_D15,15 Yes,15
NY_Queens_D16,Yes 33,33
NY_Queens_D17,Yes 30,30
NY_Queens_D18,31 Yes,31
NY_Queens_D19,No,0
NY_Queens_D2,No,0
NY_Queens_D20,No,0
NY_Queens_D21,No,0
NY_Queens_D22,No,0
NY_Queens_D23,No,0
NY_Queens_D24,No,0
NY_Queens_D25,No,0
NY_Queens_D26,No,0
NY_Queens_D27,No,0
NY_Queens_D28,None,0
NY_Queens_D29,,0
NY_Queens_D3,2 Yes,2
NY_Queens_D30,,0
NY_Queens_D31,No,0
NY_Queens_D32,,0
NY_Queens_D33,12 Yes,12
NY_Queens_D34,Yes 40,40
NY_Queens_D35,37 Scandinavian,37
NY_Queens_D4,No,0
NY_Queens_D5,17% Yes,17
NY_Queens_D6,17% yes,17
NY_Queens_D7,Yes 6%,6
NY_Queens_D8,yes 10%,10
NY_Queens_D9,12% Yes,12
NY_Schenectady_A1,No,0
NY_Schenectady_A2,No,0
NY_Schenectady_A3,No,0
NY_Schenectady_A4,No,0
NY_Schenectady_A5,No,0
NY_Schenectady_B1,No,0
NY_Schenectady_B2,No,0
NY_Schenectady_B3,No,0
NY_Schenectady_B4,No,0
NY_Schenectady_B5,No,0
NY_Schenectady_C1,No,0
NY_Schenectady_C10,No,0
NY_Schenectady_C11,Yes 5,5
NY_Schenectady_C12,No,0
NY_Schenectady_C13,No,0
NY_Schenectady_C14,No,0
NY_Schenectady_C15,No,0
NY_Schenectady_C16,No,0
NY_Schenectady_C17,No,0
NY_Schenectady_C18,No,0
NY_Schenectady_C19,No,0
NY_Schenectady_C2,No,0
NY_Schenectady_C20,No,0
NY_Schenectady_C3,No,0
NY_Schenectady_C4,No,0
NY_Schenectady_C5,No,0
NY_Schenectady_C6,No,0
NY_Schenectady_C7,No,0
NY_Schenectady_C8,No,0
NY_Schenectady_C9,No,0
NY_Schenectady_D1,No,0
NY_Schenectady_D2,1 Yes,1
NY_Schenectady_D3,No,0
NY_Schenectady_D4,Yes,22.0640243902439
NY_Schenectady_D5,Yes 1,1
NY_Schenectady_D6,No,0
NY_Schenectady_D7,No,0
NY_Staten Island_A1,No,0
NY_Staten Island_A2,No,0
NY_Staten Island_A3,0,0
NY_Staten Island_A4,0,0
NY_Staten Island_B1,No,0
NY_Staten Island_B10,No,0
NY_Staten Island_B11,No,0
NY_Staten Island_B12,No,0
NY_Staten Island_B13,No,0
NY_Staten Island_B14,No,0
NY_Staten Island_B15,No,0
NY_Staten Island_B2,No,0
NY_Staten Island_B3,No,0
NY_Staten Island_B4,No,0
NY_Staten Island_B5,No,0
NY_Staten Island_B6,No,0
NY_Staten Island_B7,No,0
NY_Staten Island_B8,No,0
NY_Staten Island_B9,No,0
NY_Staten Island_C1,No,0
NY_Staten Island_C10,No,0
NY_Staten Island_C11,No,0
NY_Staten Island_C12,No,0
NY_Staten Island_C13,No,0
NY_Staten Island_C14,No,0
NY_Staten Island_C15,None,0
NY_Staten Island_C16,No,0
NY_Staten Island_C17,No,0
NY_Staten Island_C18,No,0
NY_Staten Island_C19,Yes 5,5
NY_Staten Island_C2,No,0
NY_Staten Island_C20,None,0
NY_Staten Island_C21,No,0
NY_Staten Island_C22,No,0
NY_Staten Island_C23,No,0
NY_Staten Island_C24,2 Yes,2
NY_Staten Island_C3,No,0
NY_Staten Island_C4,No,0
NY_Staten Island_C5,No,0
NY_Staten Island_C6,No,0
NY_Staten Island_C7,No,0
NY_Staten Island_C8,No,0
NY_Staten Island_C9,No,0
NY_Staten Island_D1,No,0
NY_Staten Island_D10,No,0
NY_Staten Island_D11,No,0
NY_Staten Island_D12,No,0
NY_Staten Island_D13,No,0
NY_Staten Island_D14,Few 5,5
NY_Staten Island_D15,No,0
NY_Staten Island_D16,No,0
NY_Staten Island_D17,No,0
NY_Staten Island_D18,No,0
NY_Staten Island_D19,5 Yes,5
NY_Staten Island_D2,Yes 5,5
NY_Staten Island_D20,15 Yes,15
NY_Staten Island_D21,Yes 69,69
NY_Staten Island_D22,Yes 10,10
NY_Staten Island_D23,No,0
NY_Staten Island_D3,Yes 20,20
NY_Staten Island_D4,No,0
NY_Staten Island_D5,No,0
NY_Staten Island_D6,30 Yes,30
NY_Staten Island_D7,Yes 10,10
NY_Staten Island_D8,No,0
NY_Staten Island_D9,5 Few,5
NY_Troy_A1,No 0,0
NY_Troy_B1,0 No,0
NY_Troy_B10,0 No,0
NY_Troy_B11,No 0,0
NY_Troy_B2,No 0,0
NY_Troy_B3,0 No,0
NY_Troy_B4,0 No,0
NY_Troy_B5,No 0,0
NY_Troy_B6,No 0,0
NY_Troy_B7,0 No,0
NY_Troy_B8,No 0,0
NY_Troy_B9,No 0,0
NY_Troy_C1,No 0,0
NY_Troy_C10,0 No,0
NY_Troy_C11,No 0,0
NY_Troy_C12,0 No,0
NY_Troy_C13,0 No,0
NY_Troy_C14,No 0,0
NY_Troy_C15,No 0,0
NY_Troy_C2,0 No,0
NY_Troy_C3,No 0,0
NY_Troy_C4,No 0,0
NY_Troy_C5,0 No,0
NY_Troy_C6,0 No,0
NY_Troy_C7,No 0,0
NY_Troy_C8,5 Yes,5
NY_Troy_C9,No 0,0
NY_Troy_D1,0 No,0
NY_Troy_D2,0 No,0
NY_Troy_D3,No 0,0
NY_Troy_D4,0 No,0
NY_Troy_D5,0 No,0
NY_Troy_D6,5 Yes,5
NY_Troy_D7,No 0,0
NY_Troy_D8,0 No,0
NY_Troy_D9,0 No,0
NY_Utica_A1,0 No,0
NY_Utica_A2,0 No,0
NY_Utica_A3,0 No,0
NY_Utica_A4,No 0,0
NY_Utica_B1,No 0,0
NY_Utica_B2,0 No,0
NY_Utica_B3,No 0,0
NY_Utica_B4,0 No,0
NY_Utica_C1,No 0,0
NY_Utica_C10,No 0,0
NY_Utica_C11,,0
NY_Utica_C2,No 0,0
NY_Utica_C3,No -,0
NY_Utica_C4,0 No,0
NY_Utica_C5,0 No,0
NY_Utica_C6,0 No,0
NY_Utica_C7,0 No,0
NY_Utica_C8,0 No,0
NY_Utica_C9,No 0,0
NY_Utica_D1,Some Yes,5
NY_Utica_D2,0 No,0
NY_Utica_D3,No 0,0
NY_Utica_D4,No 0,0
NY_Utica_D5,0 No,0
NY_Utica_D6,0 No,0
OH_Canton_A1,0 0,0
OH_Canton_A2,0 0,0
OH_Canton_B1,0 0,0
OH_Canton_B2,0 0,0
OH_Canton_B3,0 0,0
OH_Canton_B4,0 0,0
OH_Canton_B5,- -,0
OH_Canton_B6,0 0,0
OH_Canton_B7,0 0,0
OH_Canton_B8,- -,0
OH_Canton_B9,0 0,0
OH_Canton_C1,- -,0
OH_Canton_C10,1/2 of 1 Yes,0.5
OH_Canton_C2,- -,0
OH_Canton_C3,- -,0
OH_Canton_C4,0 0,0
OH_Canton_C5,- -,0
OH_Canton_C6,Yes 1,1
OH_Canton_C7,Yes 15,15
OH_Canton_C8,- -,0
OH_Canton_C9,- -,0
OH_Canton_D1,5 Yes,5
OH_Canton_D2,Yes 10,10
OH_Canton_D3,2 Yes,2
OH_Canton_D4,10 Yes,10
OH_Canton_D5,80 Yes,80
OH_Canton_D6,Yes 2,2
OH_Canton_D7,- -,0
OH_Hamilton_A1,- No,0
OH_Hamilton_A2,None -,0
OH_Hamilton_B1,- None,0
OH_Hamilton_B2,- None,0
OH_Hamilton_B3,- None,0
OH_Hamilton_B4,None -,0
OH_Hamilton_C1,- None,0
OH_Hamilton_C10,None -,0
OH_Hamilton_C11,None -,0
OH_Hamilton_C12,None -,0
OH_Hamilton_C2,None,0
OH_Hamilton_C3,None -,0
OH_Hamilton_C4,- None,0
OH_Hamilton_C5,None -,0
OH_Hamilton_C6,None,0
OH_Hamilton_C7,None -,0
OH_Hamilton_C8,None,0
OH_Hamilton_C9,None -,0
OH_Hamilton_D1,Yes 90,90
OH_Hamilton_D2,Yes 30,30
OH_Hamilton_D3,40 Yes,40
OH_Hamilton_D4,- No,0
OH_Hamilton_D5,None -,0
OH_Portsmouth_A1,No,0
OH_Portsmouth_A2,0,0
OH_Portsmouth_A3,0,0
OH_Portsmouth_B1,0 0,0
OH_Portsmouth_B2,0 0,0
OH_Portsmouth_B3,0 0,0
OH_Portsmouth_C1,0 0,0
OH_Portsmouth_C2,0 0,0
OH_Portsmouth_C3,0 0,0
OH_Portsmouth_C4,0,0
OH_Portsmouth_C5,0 0,0
OH_Portsmouth_C6,No,0
OH_Portsmouth_C7,No,0
OH_Portsmouth_C8,0 0,0
OH_Portsmouth_D1,Yes 1/2,0.5
OH_Portsmouth_D2,Yes 25,25
OH_Portsmouth_D3,,0
OH_Portsmouth_D4,,0
OH_Portsmouth_D5,,0
OH_Portsmouth_D6,1/2,0.5
OH_Portsmouth_D7,0 0,0
OH_Springfield_A1,0,0
OH_Springfield_A2,0,0
OH_Springfield_A3,0,0
OH_Springfield_A4,0,0
OH_Springfield_A5,0,0
OH_Springfield_A6,0,0
OH_Springfield_A7,0,0
OH_Springfield_B1,0,0
OH_Springfield_B2,0,0
OH_Springfield_B3,0,0
OH_Springfield_B4,0,0
OH_Springfield_B5,0,0
OH_Springfield_B6,0,0
OH_Springfield_B7,0,0
OH_Springfield_B8,0,0
OH_Springfield_B9,0,0
OH_Springfield_C1,1/2,0.5
OH_Springfield_C10,- -,0
OH_Springfield_C11,0 0,0
OH_Springfield_C2,1/2,0.5
OH_Springfield_C3,1/2,0.5
OH_Springfield_C4,1/2,0.5
OH_Springfield_C5,0,0
OH_Springfield_C6,0,0
OH_Springfield_C7,Yes 1/2,0.5
OH_Springfield_C8,1/2,0.5
OH_Springfield_C9,- -,0
OH_Toledo_A1,0,0
OH_Toledo_A10,0,0
OH_Toledo_A11,0,0
OH_Toledo_A12,0,0
OH_Toledo_A2,0,0
OH_Toledo_A3,0,0
OH_Toledo_A4,0,0
OH_Toledo_A5,0,0
OH_Toledo_A6,0,0
OH_Toledo_A7,0,0
OH_Toledo_A8,0,0
OH_Toledo_A9,0,0
OH_Toledo_B1,0,0
OH_Toledo_B10,0,0
OH_Toledo_B11,0,0
OH_Toledo_B12,0,0
OH_Toledo_B13,0,0
OH_Toledo_B14,0,0
OH_Toledo_B15,0,0
OH_Toledo_B16,0,0
OH_Toledo_B17,0,0
OH_Toledo_B18,0,0
OH_Toledo_B19,0,0
OH_Toledo_B2,0,0
OH_Toledo_B20,0,0
OH_Toledo_B21,0,0
OH_Toledo_B22,0,0
OH_Toledo_B3,0,0
OH_Toledo_B4,0,0
OH_Toledo_B5,0,0
OH_Toledo_B6,0,0
OH_Toledo_B7,0,0
OH_Toledo_B8,0,0
OH_Toledo_B9,0,0
OH_Toledo_C1,0,0
OH_Toledo_C10,0,0
OH_Toledo_C11,0,0
OH_Toledo_C12,,0
OH_Toledo_C13,0,0
OH_Toledo_C14,0,0
OH_Toledo_C15,Yes 5,5
OH_Toledo_C16,,0
OH_Toledo_C17,Several,5
OH_Toledo_C18,,0
OH_Toledo_C19,,0
OH_Toledo_C2,0,0
OH_Toledo_C20,,0
OH_Toledo_C21,0,0
OH_Toledo_C22,0,0
OH_Toledo_C23,0,0
OH_Toledo_C24,1,1
OH_Toledo_C25,0,0
OH_Toledo_C26,0,0
OH_Toledo_C27,-,0
OH_Toledo_C28,,0
OH_Toledo_C29,-,0
OH_Toledo_C3,0,0
OH_Toledo_C30,,0
OH_Toledo_C31,,0
OH_Toledo_C32,"Yes, 2",2
OH_Toledo_C33,0,0
OH_Toledo_C34,,0
OH_Toledo_C35,-,0
OH_Toledo_C4,0,0
OH_Toledo_C5,0,0
OH_Toledo_C6,0,0
OH_Toledo_C7,0,0
OH_Toledo_C8,0,0
OH_Toledo_C9,0,0
OH_Toledo_D1,0,0
OH_Toledo_D2,75 Yes,75
OH_Toledo_D3,Yes 95,95
OH_Toledo_D4,Yes 15,15
OH_Toledo_D5,Yes,25.679591836734694
OH_Toledo_D6,10 Yes,10
OH_Toledo_D7,20 Yes,20
OH_Toledo_D8,20 Yes,20
OH_Toledo_D9,25 Yes,25
OH_Youngstown_A1,0,0
OH_Youngstown_A2,0,0
OH_Youngstown_A3,0,0
OH_Youngstown_A4,0 0,0
OH_Youngstown_A5,0,0
OH_Youngstown_B1,0,0
OH_Youngstown_B10,0,0
OH_Youngstown_B2,0,0
OH_Youngstown_B3,0,0
OH_Youngstown_B4,0,0
OH_Youngstown_B5,0,0
OH_Youngstown_B6,0,0
OH_Youngstown_B7,0,0
OH_Youngstown_B8,0,0
OH_Youngstown_B9,0,0
OH_Youngstown_C1,--,0
OH_Youngstown_C10,Yes 2%,2
OH_Youngstown_C11,No,0
OH_Youngstown_C12,0,0
OH_Youngstown_C13,Yes 1%,1
OH_Youngstown_C14,No 1%,1
OH_Youngstown_C15,No,0
OH_Youngstown_C16,--,0
OH_Youngstown_C17,Yes 2%,2
OH_Youngstown_C18,No,0
OH_Youngstown_C2,0,0
OH_Youngstown_C3,0,0
OH_Youngstown_C4,--,0
OH_Youngstown_C5,$0,0
OH_Youngstown_C6,0,0
OH_Youngstown_C7,0,0
OH_Youngstown_C8,0,0
OH_Youngstown_C9,0,0
OH_Youngstown_D1,5% Yes,5
OH_Youngstown_D2,15% Yes,15
OH_Youngstown_D3,10 Yes,10
OH_Youngstown_D4,20 Yes,20
OH_Youngstown_D5,Yes 50,50
OH_Youngstown_D6,Yes 5,5
OH_Youngstown_D7,Yes $75,75
OH_Youngstown_D8,40 Yes,40
OH_Youngstown_D9,901 Yes,901
OR_Portland_A1,None,0
OR_Portland_A10,None,0
OR_Portland_A11,None,0
OR_Portland_A12,None,0
OR_Portland_A13,None,0
OR_Portland_A14,None,0
OR_Portland_A15,None,0
OR_Portland_A16,None,0
OR_Portland_A2,None,0
OR_Portland_A3,None,0
OR_Portland_A4,None Remotre,0
OR_Portland_A5,None,0
OR_Portland_A6,None,0
OR_Portland_A7,None,0
OR_Portland_A8,None,0
OR_Portland_A9,None,0
OR_Portland_B1,None,0
OR_Portland_B10,None,0
OR_Portland_B11,None known,0
OR_Portland_B12,None,0
OR_Portland_B13,None,0
OR_Portland_B14,None,0
OR_Portland_B15,None,0
OR_Portland_B16,None,0
OR_Portland_B17,None,0
OR_Portland_B18,None,0
OR_Portland_B19,None,0
OR_Portland_B2,None,0
OR_Portland_B20,None,0
OR_Portland_B21,None,0
OR_Portland_B22,None,0
OR_Portland_B23,None,0
OR_Portland_B24,None,0
OR_Portland_B25,None,0
OR_Portland_B26,None,0
OR_Portland_B27,None,0
OR_Portland_B28,None,0
OR_Portland_B29,None,0
OR_Portland_B3,None,0
OR_Portland_B4,None,0
OR_Portland_B5,None,0
OR_Portland_B6,None,0
OR_Portland_B7,None,0
OR_Portland_B8,None,0
OR_Portland_B9,None,0
OR_Portland_C1,None,0
OR_Portland_C10,1 Yes scattered through north part,1
OR_Portland_C11,15 to 20 scattered fam.,10
OR_Portland_C12,None,0
OR_Portland_C13,None,0
OR_Portland_C14,None,0
OR_Portland_C15,None,0
OR_Portland_C16,2 fam.,1
OR_Portland_C17,2 fam.,1
OR_Portland_C18,2 fam.,1
OR_Portland_C19,,0
OR_Portland_C2,None,0
OR_Portland_C20,None,0
OR_Portland_C21,6 scattered fam.,3
OR_Portland_C22,3 scattered fam.,1.5
OR_Portland_C23,None,0
OR_Portland_C24,None,0
OR_Portland_C25,None,0
OR_Portland_C26,None,0
OR_Portland_C27,1 fam,0.5
OR_Portland_C28,4 scattered fam.,2
OR_Portland_C29,5 scattered fam.,2.5
OR_Portland_C3,None,0
OR_Portland_C30,2 fam.,1
OR_Portland_C31,None,0
OR_Portland_C32,5 scattered fam.,2.5
OR_Portland_C33,None,0
OR_Portland_C34,None,0
OR_Portland_C35,None,0
OR_Portland_C36,None,0
OR_Portland_C4,Possibly 1 or 2 fam.,1
OR_Portland_C5,None,0
OR_Portland_C6,3 or 4 scattered fam.,2
OR_Portland_C7,3 or 4 scattered fam.,2
OR_Portland_C8,2 or 3 families in west part near Union,1.5
OR_Portland_C9,3 or 4 scattered fam.,2
OR_Portland_D1,10 fam.,5
OR_Portland_D2,Many 10,10
OR_Portland_D3,21 scattered families,11
OR_Portland_D4,85,85
OR_Portland_D5,100,100
OR_Portland_D6,150,150
OR_Portland_D7,None,0
OR_Portland_D8,30,30
OR_Portland_D9,None,0
SC_Columbia_A1,no 0,0
SC_Columbia_A2,0 No,0
SC_Columbia_A3,0 no,0
SC_Columbia_A4,No 0,0
SC_Columbia_A5,No 0,0
SC_Columbia_A6,0 None,0
SC_Columbia_B1,No 0,0
SC_Columbia_B2,No 0,0
SC_Columbia_B3,0 No,0
SC_Columbia_B4,no 0,0
SC_Columbia_B5,0 no,0
SC_Columbia_B6,0 No,0
SC_Columbia_B7,0 No,0
SC_Columbia_B8,No 0,0
SC_Columbia_C1,0 Yes (only one family),0.5
SC_Columbia_C2,none 0,0
SC_Columbia_C3,1 Yes,1
SC_Columbia_C4,0 Yes (one family),0.5
SC_Columbia_C5,0 No,0
SC_Columbia_C6,No 0,0
SC_Columbia_C7,no 0,0
SC_Columbia_C8,no 0,0
SC_Columbia_C9,O No,0
SC_Columbia_D1,Yes 3,3
SC_Columbia_D2,,0
SC_Columbia_D3,,0
SC_Columbia_D4,,0
SC_Columbia_D5,,0
SC_Columbia_D6,Yes 90,90
TX_Dallas_A1,None,0
TX_Dallas_A10,None,0
TX_Dallas_A2,None,0
TX_Dallas_A3,None,0
TX_Dallas_A4,No,0
TX_Dallas_A5,None,0
TX_Dallas_A6,None,0
TX_Dallas_A7,None,0
TX_Dallas_A8,-,0
TX_Dallas_A9,None,0
TX_Dallas_B1,None,0
TX_Dallas_B10,None,0
TX_Dallas_B11,None,0
TX_Dallas_B12,None,0
TX_Dallas_B13,None,0
TX_Dallas_B14,None,0
TX_Dallas_B15,None,0
TX_Dallas_B2,None,0
TX_Dallas_B3,No,0
TX_Dallas_B4,None,0
TX_Dallas_B5,No,0
TX_Dallas_B6,None,0
TX_Dallas_B7,None,0
TX_Dallas_B8,None,0
TX_Dallas_B9,None,0
TX_Dallas_C1,No,0
TX_Dallas_C10,Yes 15%,15
TX_Dallas_C11,None,0
TX_Dallas_C12,None,0
TX_Dallas_C2,None,0
TX_Dallas_C3,No,0
TX_Dallas_C4,None,0
TX_Dallas_C5,None,0
TX_Dallas_C6,Yes 10%,10
TX_Dallas_C7,No,0
TX_Dallas_C8,No,0
TX_Dallas_C9,Yes 3%,3
TX_Dallas_D1,Yes 10%,10
TX_Dallas_D2,Yes 100 %,100
TX_Dallas_D3,Yes 35%,35
TX_Dallas_D4,Yes 100%,100
TX_Dallas_D5,Yes 100%,100
TX_Dallas_D6,Yes 50%,50
TX_Dallas_D7,Yes 20% lower grade to east,20
TX_Dallas_D8,Yes 20%,20
TX_Dallas_D9,Yes 100%,100
WA_Spokane_A1,none,0
WA_Spokane_A2,none,0
WA_Spokane_A3,none,0
WA_Spokane_A4,,0
WA_Spokane_A5,none,0
WA_Spokane_A6,none,0
WA_Spokane_A7,none,0
WA_Spokane_A8,none,0
WA_Spokane_B1,none known,0
WA_Spokane_B10,none,0
WA_Spokane_B11,none,0
WA_Spokane_B12,none,0
WA_Spokane_B13,none,0
WA_Spokane_B2,none,0
WA_Spokane_B3,none,0
WA_Spokane_B4,none,0
WA_Spokane_B5,none,0
WA_Spokane_B6,none,0
WA_Spokane_B7,none,0
WA_Spokane_B8,none,0
WA_Spokane_B9,none,0
WA_Spokane_C1,none,0
WA_Spokane_C10,none known,0
WA_Spokane_C11,none known,0
WA_Spokane_C12,none known,0
WA_Spokane_C13,none,0
WA_Spokane_C14,none,0
WA_Spokane_C15,none,0
WA_Spokane_C16,few 1,1
WA_Spokane_C17,none,0
WA_Spokane_C18,none,0
WA_Spokane_C19,none,0
WA_Spokane_C2,said to be 1 family,0.5
WA_Spokane_C20,None,0
WA_Spokane_C3,said to be 3 or 4 families,2
WA_Spokane_C4,none,0
WA_Spokane_C5,none,0
WA_Spokane_C6,none,0
WA_Spokane_C7,none,0
WA_Spokane_C8,none known,0
WA_Spokane_C9,none,0
WA_Spokane_D1,none,0
WA_Spokane_D10,yes 5,5
WA_Spokane_D2,yes 1/2,0.5
WA_Spokane_D3,none,0
WA_Spokane_D4,yes 1/2,0.5
WA_Spokane_D5,1/2 yes,0.5
WA_Spokane_D6,2 yes,2
WA_Spokane_D7,none known,0
WA_Spokane_D8,none,0
WA_Spokane_D9,few 1,1
WA_Spokane_NA,* *,0
WA_Spokane_NA,* *,0
WA_Tacoma_A1,No.,0
WA_Tacoma_A2,None,0
WA_Tacoma_A3,None,0
WA_Tacoma_A4,None,0
WA_Tacoma_B1,No,0
WA_Tacoma_B10,None,0
WA_Tacoma_B2,Yes family,5.4725
WA_Tacoma_B3,None,0
WA_Tacoma_B4,1 family,0.5
WA_Tacoma_B5,None,0
WA_Tacoma_B6,None,0
WA_Tacoma_B7,None,0
WA_Tacoma_B8,None,0
WA_Tacoma_B9,None,0
WA_Tacoma_C1,None known,0
WA_Tacoma_C10,None,0
WA_Tacoma_C11,None,0
WA_Tacoma_C12,None,0
WA_Tacoma_C13,None   none,0
WA_Tacoma_C14,none,0
WA_Tacoma_C15,none,0
WA_Tacoma_C16,None,0
WA_Tacoma_C17,None,0
WA_Tacoma_C18,None,0
WA_Tacoma_C19,None,0
WA_Tacoma_C2,None,0
WA_Tacoma_C20,None,0
WA_Tacoma_C21,Yes 2 families,1
WA_Tacoma_C22,None,0
WA_Tacoma_C23,None,0
WA_Tacoma_C24,none,0
WA_Tacoma_C3,None,0
WA_Tacoma_C4,None known,0
WA_Tacoma_C5,None known,0
WA_Tacoma_C6,None,0
WA_Tacoma_C7,None,0
WA_Tacoma_C8,,0
WA_Tacoma_C9,None,0
WA_Tacoma_D1,,0
WA_Tacoma_D2,,0
WA_Tacoma_D3,,0
WA_Tacoma_D4,,0
WA_Tacoma_D5,yes 5%,5
WA_Tacoma_D6,10 Mixed South. European,10
WA_Tacoma_D7,Yes 2,2
WA_Tacoma_D8,2 Yes,2
WI_Kenosha_A1,0,0
WI_Kenosha_B1,0,0
WI_Kenosha_B2,0,0
WI_Kenosha_B3,0,0
WI_Kenosha_B4,0,0
WI_Kenosha_C1,0,0
WI_Kenosha_C10,0,0
WI_Kenosha_C2,0,0
WI_Kenosha_C3,0,0
WI_Kenosha_C4,0,0
WI_Kenosha_C5,0,0
WI_Kenosha_C6,0,0
WI_Kenosha_C7,0,0
WI_Kenosha_C8,0,0
WI_Kenosha_C9,0,0
WI_Kenosha_D1,0,0
WI_Kenosha_D2,0,0
WI_Kenosha_D3,3 Yes,3
WI_Kenosha_D4,0,0
WI_Kenosha_D5,0,0
WI_Kenosha_D6,0,0
WI_Kenosha_D7,0,0
WI_Kenosha_D8,0,0
WI_Milwaukee Co._A1,0,0
WI_Milwaukee Co._A2,None,0
WI_Milwaukee Co._A3,0,0
WI_Milwaukee Co._A4,0,0
WI_Milwaukee Co._A5,0,0
WI_Milwaukee Co._A6,0,0
WI_Milwaukee Co._A7,0,0
WI_Milwaukee Co._A8,0,0
WI_Milwaukee Co._B1,0,0
WI_Milwaukee Co._B10,0,0
WI_Milwaukee Co._B11,-,0
WI_Milwaukee Co._B12,0,0
WI_Milwaukee Co._B13,-,0
WI_Milwaukee Co._B14,0,0
WI_Milwaukee Co._B15,0,0
WI_Milwaukee Co._B16,0,0
WI_Milwaukee Co._B17,-,0
WI_Milwaukee Co._B18,0,0
WI_Milwaukee Co._B19,0,0
WI_Milwaukee Co._B2,0,0
WI_Milwaukee Co._B20,No,0
WI_Milwaukee Co._B3,0,0
WI_Milwaukee Co._B4,0,0
WI_Milwaukee Co._B5,0,0
WI_Milwaukee Co._B6,0,0
WI_Milwaukee Co._B7,0,0
WI_Milwaukee Co._B8,0,0
WI_Milwaukee Co._B9,0,0
WI_Milwaukee Co._C1,0,0
WI_Milwaukee Co._C10,0,0
WI_Milwaukee Co._C11,0,0
WI_Milwaukee Co._C12,-,0
WI_Milwaukee Co._C13,-,0
WI_Milwaukee Co._C14,0,0
WI_Milwaukee Co._C15,-,0
WI_Milwaukee Co._C16,0,0
WI_Milwaukee Co._C17,-,0
WI_Milwaukee Co._C18,0,0
WI_Milwaukee Co._C19,0,0
WI_Milwaukee Co._C2,0,0
WI_Milwaukee Co._C20,0,0
WI_Milwaukee Co._C21,0,0
WI_Milwaukee Co._C22,0,0
WI_Milwaukee Co._C23,0,0
WI_Milwaukee Co._C24,0,0
WI_Milwaukee Co._C25,0,0
WI_Milwaukee Co._C26,0,0
WI_Milwaukee Co._C27,0,0
WI_Milwaukee Co._C28,0,0
WI_Milwaukee Co._C29,0,0
WI_Milwaukee Co._C3,-,0
WI_Milwaukee Co._C30,0,0
WI_Milwaukee Co._C31,0,0
WI_Milwaukee Co._C32,0,0
WI_Milwaukee Co._C33,0,0
WI_Milwaukee Co._C34,0,0
WI_Milwaukee Co._C35,0,0
WI_Milwaukee Co._C36,0,0
WI_Milwaukee Co._C37,0,0
WI_Milwaukee Co._C38,0,0
WI_Milwaukee Co._C4,0,0
WI_Milwaukee Co._C5,0,0
WI_Milwaukee Co._C6,0,0
WI_Milwaukee Co._C7,0,0
WI_Milwaukee Co._C8,0,0
WI_Milwaukee Co._C9,0,0
WI_Milwaukee Co._D1,0,0
WI_Milwaukee Co._D10,0,0
WI_Milwaukee Co._D11,0,0
WI_Milwaukee Co._D12,Few only,3.0714285714285716
WI_Milwaukee Co._D13,0,0
WI_Milwaukee Co._D14,0,0
WI_Milwaukee Co._D15,0,0
WI_Milwaukee Co._D16,0,0
WI_Milwaukee Co._D17,0,0
WI_Milwaukee Co._D18,0,0
WI_Milwaukee Co._D19,0,0
WI_Milwaukee Co._D2,0,0
WI_Milwaukee Co._D3,0,0
WI_Milwaukee Co._D4,0,0
WI_Milwaukee Co._D5,65 Yes,65
WI_Milwaukee Co._D6,-,0
WI_Milwaukee Co._D7,0,0
WI_Milwaukee Co._D7A,0,0
WI_Milwaukee Co._D8,0,0
WI_Milwaukee Co._D9,0,0
WI_Milwaukee Co._S-A1,,0
WI_Milwaukee Co._S-A2,,0
WI_Milwaukee Co._S-B1,,0
WI_Milwaukee Co._S-B2,,0
WI_Milwaukee Co._S-B3,,0
WI_Milwaukee Co._S-B4,,0
WI_Milwaukee Co._S-B5,,0
WI_Milwaukee Co._S-B6,,0
WI_Milwaukee Co._S-B7,,0
WI_Milwaukee Co._S-B8,,0
WI_Milwaukee Co._S-B9,,0
WI_Milwaukee Co._S-C1,,0
WI_Milwaukee Co._S-C10,,0
WI_Milwaukee Co._S-C11,,0
WI_Milwaukee Co._S-C2,,0
WI_Milwaukee Co._S-C3,,0
WI_Milwaukee Co._S-C4,,0
WI_Milwaukee Co._S-C5,,0
WI_Milwaukee Co._S-C6,,0
WI_Milwaukee Co._S-C7,,0
